--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6863
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6782
--Iteration: 0, train_logloss: 0.6732, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6773, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6782
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6863
--Iteration: 0, train_logloss: 0.6713, train_obj: 0.6723
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6782
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6773, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6791, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6883
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6882
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6753, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6732, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6862
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6863
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6843
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6752, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6822
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6753, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6693, train_obj: 0.6703
--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6862
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6822
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6862
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6752, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6883
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6862
--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6843
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6883
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6912, train_obj: 0.6922
--Iteration: 0, train_logloss: 0.6912, train_obj: 0.6922
--Iteration: 0, train_logloss: 0.6753, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6862
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6843
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6882
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6843
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6882
--Iteration: 0, train_logloss: 0.6713, train_obj: 0.6724
--Iteration: 0, train_logloss: 0.6732, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6802
--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6773, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6752, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6822
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6832, train_obj: 0.6842
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6882
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6872, train_obj: 0.6882
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6823
--Iteration: 0, train_logloss: 0.6892, train_obj: 0.6902
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6783
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6822
--Iteration: 0, train_logloss: 0.6812, train_obj: 0.6822
--Iteration: 0, train_logloss: 0.6712, train_obj: 0.6723
--Iteration: 0, train_logloss: 0.6792, train_obj: 0.6803
--Iteration: 0, train_logloss: 0.6713, train_obj: 0.6723
--Iteration: 0, train_logloss: 0.6772, train_obj: 0.6782
--Iteration: 0, train_logloss: 0.6753, train_obj: 0.6763
--Iteration: 0, train_logloss: 0.6713, train_obj: 0.6723
--Iteration: 0, train_logloss: 0.6733, train_obj: 0.6743
--Iteration: 0, train_logloss: 0.6852, train_obj: 0.6862, test_logloss: 0.6847,  eplapsed: 68323.17
Total elapsed time 68323.17
